Tweet;Provider;Label1;Label2;Label3;Label
Padahal saya sudah kirimkan screenshot bukti pembelian pulsa lewat mandiri online dan bukti pulsa tidak bertambah, tpi feedback sangat mengecewakan;IM3Ooredoo;-1;-1;-1;-1
Pulsa jg cpt habis, dan setelah dicek ke cc katanya saya pakai 3 layanan konten yg menyedot pulsa padahal saya ga pernah registrasi apapun, hal yg sama terjadi pada ibu saya, gmn ini;IM3Ooredoo;-1;-1;-1;-1
Saya sudah coba call ke call center dan sudah bbrapa hari ini follow ke @IndosatCare @IM3Ooredoo tapi hanya disuruh menunggu, tanpa ada penjelasan apa apa;IM3Ooredoo;-1;0;0;0
Kecewa bgt sama @IndosatCare @IM3Ooredoo saya isi pulsa 50 ribu dari tgl 16 januari sampai sekarang ga masuk masuk;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo Anjing lemot banget padahal cuma kirim wa doank. Udah masuk tahun 4 indosat gak pernah berubah,;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo kenapa plsa saya selalu tersedot habis padahal tidak saya gunakan ? paket data saya jg masih ada;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo Mbak klub pulsa tiba2 disedot kenapa ya mbak;IM3Ooredoo;-1;-1;-1;-1
Minggu lalu gagal beli kuota, tau tau sudah habis aja pulsa 100rb. Minggu ini sudah isi pulsa buat paketin tapi gagal terus. Gimana ini indosat? Mulai dari Freedom L & Unlimited +10GB gak bisa? Solusi dong.;IM3Ooredoo;-1;-1;-1;-1
"RT @_nanie_: Ga perlu bete kalau weekend di rumah, sekarang jaringan #4GplusMakassar makin stabil &amp; merata. Berkat 4Gplus @im3ooredoo yg pu\u2026";IM3Ooredoo;1;1;1;1
@_nanie_ @IM3Ooredoo koneksi internet memang bisa mempengaruhi mood. Kalau lancar, bete pun hilang;IM3Ooredoo;1;0;0;0
@_nanie_ @IM3Ooredoo Buat blogger seperti kita jaringan stabil penting banget demi konten keren ya.;IM3Ooredoo;1;0;1;1
Parah sih emang ga paham lagi @IM3Ooredoo;IM3Ooredoo;-1;-1;-1;-1
Oke isi pulsa tgl 17 yg 50k Kesedot karna punya utang kuota 7k. Oke fine, baru maketin 5x yg sehari 2rb. Tapi jol 7k lg @IM3Ooredoo;IM3Ooredoo;-1;-1;-1;-1
Im3 ga sehat anjir, males lama lama. Iya aja isi pulsa 50 baru maketin berapa kali udag tinggal 7rb lagi. Parah -.- @IM3Ooredoo;IM3Ooredoo;-1;-1;-1;-1
RT @farahdj_: Sekarang udah bisa internetan super cepat dimana saja dan kapan saja. Asli bisa bikin senyam-senyum begini sama layar smartph\u2026;IM3Ooredoo;1;1;1;1
@IM3Ooredoo Mohon diperbaiki, SINYAL 4G RASA 2G. MASA KECEPATANNYA 4G KALAH SAMA 3G, SIMCARD PALING MENGECEWAKAN SEINDONESIA;IM3Ooredoo;-1;-1;-1;-1
@indachristie @IM3Ooredoo @IndosatCare ada dong jutaan;IM3Ooredoo;0;0;0;0
@natdasalsabila @IM3Ooredoo Siippp liburan dirumah jg asik kok asal internet lancar\ud83d\ude01;IM3Ooredoo;1;1;1;1
@emaronie @IM3Ooredoo Sinyal blogger mmng hrus slalu ada krna inspirasi dtng dimana sj\ud83d\ude01;IM3Ooredoo;1;1;1;1
@herviana_k @IM3Ooredoo Walau tinggal di ujung makassar, sinyal kita skrng asik ya\ud83d\ude01;IM3Ooredoo;1;1;1;1
@_nanie_ @IM3Ooredoo Banget kak.. Ngga ada betenya kalau inet kita lancar;IM3Ooredoo;1;1;1;1
@Mugniar @IM3Ooredoo Alhamdulillahhh video call jadi lancar ya kak \ud83d\ude0a;IM3Ooredoo;1;1;1;1
@IM3Ooredoo sinyal kaya TAI ANJING aja dibanggain .....bego asu;IM3Ooredoo;-1;-1;-1;-1
Sekarang udah bisa internetan super cepat dimana saja dan kapan saja. Asli bisa bikin senyam-senyum begini sama layar smartphone. Terima kasih 4G Plus @im3ooredoo yang makin ngebut dan jaringan #4GplusDimanaMana termasuk #4PlusMakassar.;IM3Ooredoo;1;1;1;1
@natdasalsabila @IM3Ooredoo Liburannya di dunia maya aja ya bunda, pake sinyal Im3ooredoo yang kencang!;IM3Ooredoo;1;1;1;1
@Mugniar @IM3Ooredoo Video call anti putus-putus kalo pake IM3Ooredoo;IM3Ooredoo;1;1;1;1
@damar_daeng @IM3Ooredoo Duh, risau nih yeee... Untung ada IM3Ooredoo, jadi risaunya hilang deh;IM3Ooredoo;1;1;1;1
@nengiinaaaa @IM3Ooredoo Asyik yaa kalo sinyal kencang. Kegiatan jadi cepat selesai;IM3Ooredoo;1;1;1;1
@_nanie_ @IM3Ooredoo di Nabire juga lancar, anakku nun jauh di sana juga pakai.;IM3Ooredoo;1;1;1;1
tengkyu nei,, dill,, udah care banget,, gak kayak admin im3... tapi emang pulsaku udah kesedot... bentar lagi aku mau kirim skrensut nya,, trus bentaran lagi nya aku mau misuh misuh...;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo Anjing indosat babi deket tower kaya tai sinyalnya..  Main moba sering AFK .. Ganti rugi wuy babi;IM3Ooredoo;-1;-1;-1;-1
Sumpah ga ada untungnya pake @IM3Ooredoo yg ada rugi.. Credit score ilang terus.. Ga ada ganti rugi dari indosat anjing.. Bangsat indosat, cabut aja tu towernya anjing deket tower kaya jauh dari tower;IM3Ooredoo;-1;-1;-1;-1
Hari libur bagusnya digunakan untuk jalan-jalan. Tapi kalau cuaca kurang bersahabat, gimana dong. Tapi masih ada dunia maya. Kita bisa tuh berselancar sepuasnya. Apalagi sejak hadirnya jaringan #4GPlusMakassar maka berselancar makin asyik. Gunakan @IM3Ooredoo sinyal kuat loh.;IM3Ooredoo;1;1;1;1
@herviana_k @IM3Ooredoo asyiknya yang lagi internetaan;IM3Ooredoo;1;1;1;1
@Mugniar @IM3Ooredoo Wah mantap ibu jd penghubung keluarga\ud83d\ude0a internetnya indosat mmng slalu stabil;IM3Ooredoo;1;1;1;1
Sejak bulan okteber 2018, saya berkenalan dengan @IM3Ooredoo, #4GPlusMakassar lancar jaya di rumah jadi puas nonton youtube. Jadi susah move on apalagi sekarang #4GPlusDimanaMana;IM3Ooredoo;1;1;1;1
@_nanie_ @IM3Ooredoo Wahh jaringan indonsat sudah mkin merata ya mba. Seneng kalo bisa coverage stabil di seluruh wilayah  Indonesia.;IM3Ooredoo;1;1;1;1
"tolong dong sinyal ne di perbaikin di daerah jakarta utara (priuk). Dah hampir sminggu sinyal bikin emosi,jaringan cm 4G . Doang.buat browsing/game lemot bgt..dah brp kali ni kasus,bgini"" trs ga ada perkembanggan.";IM3Ooredoo;-1;-1;-1;-1
@wisanggeniaxka @shitlicious @IM3Ooredoo @triindonesia Sayang banget. Puas tanpa batas loh padahal #UnlimitedYoutube @IM3Ooredoo  hahhahaaa;IM3Ooredoo;1;1;1;1
min aku mau paketin unlimited jumbo ga bisa bisa,padahal pulsa mencukupi,jaringan udah dipindah ke 3G ttp ga bisa bisa malah pulsa kepotong!gmn nih???;IM3Ooredoo;-1;0;0;0
@Mugniar @IM3Ooredoo Iya kak benar, saya pake buat tlp kakak yg lagi berlayar, jernih ki suaranya;IM3Ooredoo;1;1;1;1
Mengandalkan voice/video call dengan adik-adik yg tinggal jauh. Ketika gunakan 4GPlus @IM3Ooredoo yang jangkauannya makin luas, kata adik suara & gambar saya jernih. Nanti mau saya coba juga hubungkan orang tua kami dengan cucu-cucunya, ah. #4GPlusDimanaMana #4GplusMakassar;IM3Ooredoo;1;1;1;1
Risauku sdah hlang smnjk mnggnkn jringan 4Gplus @im3ooredoo yang mkin asyik, dlm rmh dan di mana saja jaringnnya hndal n stabil. #4GplusMakassar telah merata ke segala penjuru #4GplusDimanaMana I Love Im3ooredoo. Untuk tahu wlayh jngkauanx silkn cek di http://im3ooredoo.com/4gplus  yh.;IM3Ooredoo;1;1;1;1
Sy menggunakan 4Gplus @IM3Ooredoo krn mempunyai jaringan #4GplusMakassar yg semakin lancar & cepat. Sehingga, kegiatan semakin asyik, dimana & kapan pun berada jaringan Indosat #4GplusDimanaMana, cek cakupan wilayah 4Gplus di http://im3ooredoo.com/4gplus ;IM3Ooredoo;1;1;1;1
Beruntung sekarang sudah ada #4GPlusDimanaMana yang dipersembahkan oleh @im3ooredoo jadi kami tetap bisa saling berkomunikasi via video call;IM3Ooredoo;1;1;1;1
@IM3Ooredoo Indosat tolong perbaiki Layanan 4G lte nya di  petamburan sangat lemot lah;IM3Ooredoo;-1;-1;-1;-1
Walau dirumah liburanku tetap asyik, karena 4G Plus @IM3Ooredoo yg semakin handal n stabil kecepatannya. Apalagi #4GPlusDimanaMana loh, terutama #4GPlusMakassar aku udah buktiin sendiri, aktifitasku di Internet jadi bebas hambatan gaiss Cek sendiri deh http://im3ooredoo.com/4gplus ;IM3Ooredoo;1;1;1;1
@IM3Ooredoo Semakin lama semakin jelek layanan 4GLtenya;IM3Ooredoo;-1;-1;-1;-1
Anak jaman skrg ga bs lepas dr internet, termasuk Kirana yg hobi nonton video di YouTube. Berkat 4GPlus @IM3Oredoo, YouTube-an lancar jaya, kencang, dan stabil. #Jaringan4PlusDimanaMana termasuk #4GPlusMakassar.Cek di http://im3ooredoo.com/4gplus  utk tahu di mana sj cakupan 4GPlusnya.;IM3Ooredoo;1;1;1;1
@IM3Ooredoo jaringannya parah sekali ga seperti biasanya, ini leletnya minta ampun ngelag abissss, gimana ini ?;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo info cara ilangin ginian dong ganggu banget ini setiap muncul pasti sinyal ilang soalnya https://t.co/153vjGKn6k;IM3Ooredoo;-1;-1;-1;-1
Hallo @IM3Ooredoo, tolong dong yang ini sangat menganggu. Bentar-bentar notif seperti ini https://t.co/ManQ2OBJ3p;IM3Ooredoo;-1;-1;-1;-1
kenapa ya pulsa kesedot terus setiap ada notifikasi sisa kuota pas mau di paketin lagi pulsanya malah udah abis duluan kesedot padahal begitu ada notifikasi langsung saya matikan data seluler nya?;IM3Ooredoo;-1;-1;-1;-1
Hai @IM3Ooredoo @IndosatCare hampir 10 th loh saya pake im3, tapi belakangan sinyal makin parah, semalaman malah sinyal saya E. Please diperbaiki.;IM3Ooredoo;-1;-1;-1;-1
Sudah berulang kali kehilangan pulsa bro, saya gak ngerti apa saya aja ternyata kalau di lihat banyak bgt pelanggan yg merasakan hal yg sama tapi tidak pernah digubris, kan bangsat;IM3Ooredoo;-1;-1;-1;-1
@ajitrisatmoko @IM3Ooredoo Samaa bikin kesel ajaa tiap hari kesedot tanpa pake layanan spt itu;IM3Ooredoo;-1;-1;-1;-1
Indosat jaringannya kelewat bagus \ud83d\udd95\n\n@IndosatCare @IM3Ooredoo @IM3OoredooJBTK #Indosatup;IM3Ooredoo;1;0;1;1
@Bretoboy2 @IM3Ooredoo Emang bangsat tu Indosat, gua juga sering;IM3Ooredoo;-1;-1;-1;-1
Heh bgst, saya tidak pernah ya daftar daftar itu langganan kenapa tiba tiba tiba-tiba ada di my im3 tanpa saya sadari, pantes saya pulsa saya kepotong terus, maling lu bangsat;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo SINYAL KAYA KONTOL...JEMBOT SU ASU.....NGENTOT LO;IM3Ooredoo;-1;-1;-1;-1
Udah daftar paket internet kok pulsa saya masih disedot terus ini gimana ya @IM3Ooredoo;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo knpa hilang terus pulsa gak tau kemna;IM3Ooredoo;-1;-1;-1;-1
Pakai @im3ooredoo yang udah punya #4GPlusDimanaMana termasuk #4GPlusSemarang ataupun daerah mana aja di Indonesia. . Cek coverage 4G Plus Indosat Ooredoo di http://im3ooredoo.com/4gplus . Dijamin buat apa aja lancar.;IM3Ooredoo;1;1;1;1
Habisnya sekarang pake @IM3Ooredoo jaringan H+ serasa di jaringan GPRS jadul... Sangat lemot banget...;IM3Ooredoo;-1;-1;-1;-1
Belum lagi kalo pake @IM3Ooredoo setiap isi pulsa pasti habis, padahal data ga di aktivin, nelpon kaga, sms udah ga pernah tapi otomatis habis mulu, ga kaya dulu sekarang kaga nyaman pake @IM3Ooredoo sungguh mengecewakan!!!;IM3Ooredoo;-1;-1;-1;-1
sinyalnya parah banget, mau main game malah stres, mau olshop lama postingnya, mau streaming bufering, mau ganti aja gituh biar bagus, daripada bertahan terus pake @IM3Ooredoo malah bangkrut...;IM3Ooredoo;-1;-1;-1;-1
Jangan beli unlimited paketan im3 karena dibatasi dan 4g pun gak akan berguna pada hp kalian\n@IndosatCare @IM3Ooredoo;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo Pulsa ku kepotong trus setiap habis ngisi ini gmn ?;IM3Ooredoo;0;0;0;0
@IM3Ooredoo sinyal buruk bngst wahai para indosat;IM3Ooredoo;-1;-1;-1;-1
3. Jaringan #4GPlusJember yang udah merata juga kerasa manfaatnya loh, bisa online dimana aja-kapan aja. Mau medsos, chat, video dll ga bakal bikin baper karena ga bakal kesendat. Kuy cobain.. Cek webnya juga yaa http://im3ooredoo.com/4gplus ;IM3Ooredoo;1;1;1;1
@IM3Ooredoo im3 hari ini kenapa sih ya internetnya? Jaringannya jelek sekali tolong dong lemot banget, padahal baru beli paket juga loh.;IM3Ooredoo;-1;-1;-1;-1
#4GPlusDimanaMana #4GPlusJember Makanya selalu setia sama @IM3Ooredoo sejak SMA. Kesetiaanku terbayar dengan kualitas yang hebat. Buat tahu info lebih banyak bisa klik /im3ooredoo.com/4gplus ;IM3Ooredoo;1;1;1;1
Yaampun min min, gmn sih ini, buka internet lama, buka twitter gk bisa refresh2, ujan dikit sinyal angot2an, trus aku kudu piye, paling gitu2 aja jawabnya, syediihhh;IM3Ooredoo;-1;-1;-1;-1
Me time = streaming-an. Mulai dari streaming berita, tutorial make up, smpe streaming kartun. Berkat 4GPlus @IM3Ooredoo yg makin kenceng termasuk #4GPlusCirebon karena jaringan #4GPlusDimanaMana jd streaming apapun jd lancar jaya. Ayo cobain yuk di sini http://im3ooredoo.com/4gplus ;IM3Ooredoo;1;1;1;1
@IM3Ooredoo Sampe skrang blom ada yg balas dm. Slow repon banget. Kecewa dgn im3 ooredoo;IM3Ooredoo;-1;-1;-1;-1
Kak, tolong dong kenapa nomor indosat saya tiba - tiba tidak bisa digunakan yaa? Buat tlfn gak bisa, internet gak bisa, signalnya ada tapi gak bisa buat apa22. Gimana solusinya ini? Cek dm detailnya.;IM3Ooredoo;-1;-1;-1;-1
min, kenapa internet di jl.jiban II KEBAYORAN LAMA, lemot banget, cenderung tidak bisa, pdhl dapet sinyal LTE;IM3Ooredoo;-1;-1;-1;-1
tolong untuk layanan sampah ga jelas ini ditiadakan, nyedot pulsa ga tnggung2 tapi fungsi ga jelas..rencana jahat buat nyari untung dengan iming tarif murah.;IM3Ooredoo;-1;-1;-1;-1
Ini m3 jaringan hilang mulu yah saya sudah komplain dari minggu kamaren tp masih aja sinyal hilang @IM3Ooredoo;IM3Ooredoo;-1;-1;-1;-1
@muchamadrochman @IndosatCare @IM3Ooredoo Udah mahall ini huuu;IM3Ooredoo;-1;-1;-1;-1
Minn kenapa jaringan m3 di rancaekek jelek terusss. Pingin nangis akutuuu, lagi upload2 tugas nih:( @IndosatCare @IM3Ooredoo;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo Kok jadi lambat gini jaringannya;IM3Ooredoo;-1;-1;-1;-1
lemot internetnya masih lom ada perbaikan nih. Alamat teluk gong raya, jakarta utara, kelurahan pejagalan, kecamatan penjaringan rt 012, rw 013. Minta tolong benerin dong. Udah seminggu nih;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo Pulsa ku kepotong blom diganti, sinyal jg buruk stelah tahun baru sinyal nya lelet.;IM3Ooredoo;-1;-1;-1;-1
RT @muhyunan: Pulsa selalu hilang misterius..\nMohon bantuan nya Min\n@IndosatCare @IM3Ooredoo;IM3Ooredoo;-1;-1;-1;-1
"RT @_nanie_: Ga perlu bete kalau weekend di rumah, sekarang jaringan #4GplusMakassar makin stabil &amp; merata. Berkat 4Gplus @im3ooredoo yg pu\u2026";IM3Ooredoo;1;1;1;1
"Good News banget dari IM3Ooredoo ada benefit apps tanpa kuota &amp; nelpon Rp1/detik #AppsdanRp1 #B #Rp1Lampung #kerjaseru";IM3Ooredoo;1;1;1;1
@emaronie @IM3Ooredoo Semoga demikian terus;IM3Ooredoo;0;0;0;0
@triindonesia @3CareIndonesia waduh lengkap amat min jadi mager;Tri;1;0;0;0
"@3CareIndonesia Min kok ngga respon si, saya kemaren tanya internet saya kenapa tiba\"" sinyal suka ilang - ilangan ?";Tri;-1;-1;-1;-1
@3CareIndonesia in gimana min, udah lebih dar 1x24 jam paket saya gk kembali jalan, saya butuh internet juga min aduh...;Tri;-1;-1;-1;-1
@aduanBRTI @triindonesia @3CareIndonesia Smp jam segini belum ada penanganan :(;Tri;-1;-1;-1;-1
@3CareIndonesia Skrg sudah normal lagi, kalo nanti endag-endagan lagi sinyanya saya komplain lagi. Terims;Tri;1;1;1;1
Ini 3 udah 2 hari sinyal gak kunjung membaik. Ada yg ngegantunging kandang burung apa di towernya? @3careindonesia https://t.co/r2RocvGHuH;Tri;-1;-1;-1;-1
Halo admin @3CareIndonesia, mau sedikit curhat nih. kok bisa ya kartu 3 saya yang sebelumnya ada pulsa ceban bisa berkurang jadi 2 ribu? Nelfon nggak, sms nggak, internetan pun make kartu lain. Dan ini sering banget terjadi. Jangan sampe saya jadi miskin gara2 pulsa ilang.;Tri;-1;-1;-1;-1
@3CareIndonesia Yang pertamaa dong min. Tapi tri baik bangeeet, masa aktif pulsaku masih sampe Maret 2025 hehe \ud83d\ude02;Tri;1;1;1;1
@3CareIndonesia Setia nunggu sms paket 2rb;Tri;0;0;0;0
08979291927, sinyal fullbar 4g, meruya utara jakarta barat, 11-13 desember, 085774372938, xiaomi note 3 pro. Yang mengalami gangguan semua teman saya yg pake kartu tri dirumah.Sudah dari 2 hari yg lalu telpon operator cuma disuruh ganti apn jadi 3data tapi tetap tidak bisa;Tri;-1;-1;-1;-1
RT @raditiya_dwi: Halo @triindonesia @3CareIndonesia sya sdh ke 3 store utk upgrade 4g. Kartu ini yg saya beli di @alfamart @sahabatalfamar\u2026;Tri;0;0;0;0
ini apa-apaan min @3CareIndonesia ??!! abis isi ulang bukan biasanya dpt SMS proma promo, malah dpt yg kyk gini, alhasil paket internet ga bisa dipake. (Pengalaman buruk pertamakali pke kartu tri);Tri;-1;-1;-1;-1
@triindonesia @3CareIndonesia Selow admin Citra, sudah selesei kemarin;Tri;1;0;0;0
@triindonesia @3CareIndonesia pencurian kuota++ lambat pake banget penanganannya @aduanBRTI tolg ditegur operator tsb;Tri;-1;-1;-1;-1
@ped0k @triindonesia @3CareIndonesia Sudah normal.. Ayo donk tri, tingkatkan layananmu..;Tri;1;1;1;1
Koneksi internet kamu yg perlu dijaga kali,jgn ngm apn mulu,ud jelas2 ada gangguan ini di bsd ud seminggu lemot parah cm bs ngm restart;Tri;-1;-1;-1;-1
@3CareIndonesia jangan customer mulu yg disuru restart hp lah,isi apn lah,org ga pernah diganti2,kl ada gangguan tuh ya ngm jujur;Tri;-1;-1;-1;-1
@3CareIndonesia ini daerah bsd ud 1 minggu internet saya lemot minta ampun coba kamu perbaikinlah layanan,jawab yg jelas;Tri;-1;-1;-1;-1
Gangguan juga ya om?saya ud ampir seminggu kali nih internet ud kaya tai nih tri,giliran ditanya cs cm blg ga ada gangguan,parahhh;Tri;-1;-1;-1;-1
@3CareIndonesia Kl memang ada gangguan ya ngm jgn customer nanya dibilang ga ada apa2 tp kenyataannya internet lemot minta ampun;Tri;-1;-1;-1;-1
@3CareIndonesia Apaan ini @3CareIndonesia ud ampir seminggu internet lemot parah,ga jalan,ditelp blg ga ada gangguan;Tri;-1;-1;-1;-1
Masa sih cil? Bintara BKS lancar kek aer terjun pke redmi 4. Kesian bgt gak bs harbolnas maren.. Tulung dibantu min;Tri;1;1;1;1
mbak/mas, td pagi saya terima sms isinya langganan trixogo, pulsa kepotong 2500, pdhl saya gak pernah daftar. Tolong dong jgn nyolong2 pulsa gt. Dah bbrp kali no 97333 ngirim sms sampah mulu ke no saya. Thx;Tri;-1;-1;-1;-1
@3CareIndonesia WOY BUKA DM JGN BKIN GUA RUGI UDH BELI KARTU LO TPI GBSA DI RRGISTRAAI;Tri;-1;-1;-1;-1
@3CareIndonesia ada perbaikan jaringan kah kok sinyal ga stabil? Trims;Tri;-1;0;0;0
@3CareIndonesia admin no saya dari hari minggu kemarin sewaktu hujan deras lalu tiba2 hilang sinyal sampai sekarang. Dibantu pls;Tri;-1;-1;-1;-1
Ternyata sama mimin @triindonesia @3CareIndonesia selain diganti kartu baru, tapi nmrnya sama,jaringannya di upgrade jadi 4G, wow;Tri;0;0;0;0
Hai @triindonesia @3CareIndonesia saya komplain dari tanggal 3 Maret 2019 hingga sekarang kenapa no respon ya? Apakah tidak ada SOP yang diberlakukan oleh kalian berapa lama harus merespon complain konsumen? sebusuk itukah pelayanan kalian?;Tri;-1;-1;-1;-1
@ariyadifebri @3CareIndonesia Ada sheila on majid juga nih;Tri;0;0;0;0
Kenapa sinyal 3 ilang2an mulu sihhh tumben bgt ini lg kenapa ya? @3CareIndonesia @triindonesia;Tri;-1;0;0;0
Bener bener dah gak ada respon keluhan perihal sinyal dari @3CareIndonesia @triindonesia . Adminnya makan gaji buta apa? @YLKI_ID;Tri;-1;-1;-1;-1
mau nanya knp ya nomer tri tiba2 terblokir padahal sudah registrasi waktu dulu? alesannya kenapa sampe terblokir? saya kan pake mobile banking, takutnya ada yg swipe card;Tri;-1;-1;-1;-1
@ariyadifebri @3CareIndonesia Coba regist disini bang, syarat nya tinggal regist pake nomer 3 dan nama sesuai ktp.;Tri;0;0;0;0
pengen banget nonton Padi Reborn, eh ternyata ada di event Bimaday di Bandung. Dapetin tiketnya gimana ya caranya min @3careindonesia ?;Tri;0;0;0;0
@yeahmahasiswa @3CareIndonesia min kok gabisa dibuka sih fotonya? Sinyalnya jelek nih.;Tri;-1;-1;-1;-1
@3CareIndonesia selamat malam ka, aku kemarin udah isi paket yg 32GB tapi hari ini ko pas dipake ada notifikasi kuota abis ya? Kenapa?;Tri;-1;-1;-1;-1
@3CareIndonesia sudah 2 hari sampai saat ini, jaringan 4g lemot, kenapa ya?;Tri;-1;-1;-1;-1
@meili76moruk @Ikzi_ @3CareIndonesia @BayuKirana7 @birudoker @kripikslays @Kusnulkhtmh33 @Iwan_Jaychow2 @Mancah_ @arhana2014 Belomm nih;Tri;0;0;0;0
keterlaluan sekali meminta data kartu kredit sensitif ketika nomor transaksi dengan Doku sudah diberikan. Saya developer website juga dan pernah pake Doku jadi saya tau untuk mengecek hal seperti ini tidak perlu nomor kartu yang lengkap >:(;Tri;-1;-1;-1;-1
Maaf ya gaes baru bisa ngetweet,dari pagi kartu tri gue gak bisa ke deteksi, jadi ganti kartu, tapi nmrnya tetap, terima kasih min @triindonesia @3CareIndonesia sudah di benerin, saya puas min,dan jadi pelanggan setia tri min Yg photo 1 kartu lama Photo ke 2 kartu baru;Tri;0;1;1;1
@Jehovah_jireh @3CareIndonesia Saya gak dapat;Tri;0;0;0;0
@Misooll @3CareIndonesia Sy dpt kok paket 2.5 Gb harga 2000;Tri;0;0;0;0
"Sudah di dm sudah dimention. Tapi belum dapat jawaban yang memuaskan dan sekarang malah diabaikan oleh cs nya. Apakah ini benar"" layanan pelanggan tri yang RESMI?";Tri;-1;0;-1;-1
@3CareIndonesia Mantap,, jaringan lancar, di daerahku ampel boyolali tembus 10mbs,,,, kuota juga ga bikin kantong bolong.;Tri;1;1;1;1
@meili76moruk @Ikzi_ @3CareIndonesia @BayuKirana7 @birudoker @Kusnulkhtmh33 @Iwan_Jaychow2 @Mancah_ @ajaufilail @arhana2014 Belum jugaa;Tri;0;0;0;0
wah min, bima+ mau ngadain acara buat anak milenial kayanya seru nih, aku barusan mau book tiket kok udah sold min boleh tau caranya biar bisa ikutan nggak? Pengen banget kayanya banyak hadiah dan acara2 seru disitu #CreatirarReborn sama nonton #PUBGM;Tri;1;1;1;1
. Saya sudah kirim dm! Kalau kalian masih belum ada respon, kalian keterlaluan sekali untuk pelayanan pelanggan;Tri;-1;-1;-1;-1
kalian kerjanya ngapain sih, saya komplain 2 hari ini sinyal dirumah benar2 buruk kalian diam aja! Ga ada penanganan. Gak ada respon.. shame on you;Tri;-1;-1;-1;-1
@3CareIndonesia ini nmr saya detail dengan nama https://t.co/BAgKARjUUQ;Tri;0;0;0;0
@3CareIndonesia aduh https://t.co/l6tfuhliWQ sdh detail tdi kasih alamat\ud83e\udd26\ud83c\udffb\u200d\u2642\ufe0f masih di jkt min https://t.co/ss0lyzbBUs;Tri;0;0;0;0
@3CareIndonesia Desaku beberapa hari ini gak ada signal min;Tri;-1;-1;-1;-1
@triindonesia @3CareIndonesia tiap Vcall WA/facetime slalu terputus\ud83e\udd26\ud83c\udffb\u200d\u2642\ufe0f;Tri;-1;-1;-1;-1
@triindonesia @3CareIndonesia mau liat min jumlah sinyal sy di hp..begitu buruknya gk dpt LTE sama sx https://t.co/9XZq99QNzO;Tri;-1;-1;-1;-1
Tanggung jawab dong...@3CareIndonesia @triindonesia kartu gua ngga bisa internet,telpon,sms.padahal masih aktif,kat\u2026 https://t.co/hQYx3BPtQI;Tri;-1;-1;-1;-1
Kalian betul2 mengecewakan. Sudah 2 hari ini sinyal edge / langsung tersilang dirumah. Dan keluhan sy tanpa respon!\u2026 https://t.co/vS3uRDgEPb;Tri;-1;-1;-1;-1
Ini sinyal @3CareIndonesia @triindonesia lagi bangsat bangsatnya dari sore. Gak ada respon bahkan penanganan sama sekali dari pihak trinya. Oke ngajak putus?;Tri;-1;-1;-1;-1
Mana sinyal ngga stabil @3CareIndonesia @triindonesia paketan makin mahal.;Tri;-1;-1;-1;-1
@3CareIndonesia @triindonesia kenapa nomer gua di blokir...padahal masa tenggang n aktif masih berlaku.BETE...gua ngga bisa online \ud83d\ude21\ud83d\ude20\ud83e\udd22\ud83d\udc4e\ud83d\udc4a;Tri;-1;-1;-1;-1
@triindonesia @3CareIndonesia Hadehhh gimana si? tweet udh mau 2minggu baru dibales-_-;Tri;-1;-1;-1;-1
"@sandixing @triindonesia @3CareIndonesia Hampir keluar kalimat bang\""atta\"" dr mulut ku \ud83d\ude02";Tri;-1;-1;-1;-1
@seungra_ @3CareIndonesia Kartu yg ada kuotanya terus :((( sedih tau aq;Tri;-1;0;-1;-1
@jeruksambel @triindonesia @3CareIndonesia nanti aja baginya kalo ketemu ((kalau))\n\n#TukarBonsTri @triindonesia @3CareIndonesia;Tri;0;0;0;0
@sandixing @triindonesia @3CareIndonesia Boleh klo bisa di bagi.. ga tau cara pke nya jga. Kira in awalnya bisa buat nambah2 kuota..;Tri;0;0;0;0
@jeruksambel @triindonesia @3CareIndonesia Ih banyak banget itu emotnya :((\n\nBisa dibagi gak? Cc. @triindonesia @3CareIndonesia;Tri;0;0;0;0
RT @sandixing: Dear @triindonesia @3CareIndonesia gimana sih cara dapetin si Odut.\nSusah bet :(\n#TukarBonsTri https://t.co/TOwy2wI5Qz;Tri;-1;0;-1;-1
@sandixing @triindonesia @3CareIndonesia Akuw punya 2 dongg.. kemaren pernah kepake 1 kayaknya.. buat nambah point\u2026 https://t.co/NA8YXNxcn8;Tri;0;0;0;0
@seungra_ @3CareIndonesia Iyaaa, saya ganti kartu mulu mbak :(;Tri;-1;-1;-1;-1
@Misooll @3CareIndonesia Sama. Sedih amat yakan;Tri;-1;-1;-1;-1
Ini gimana ya kartu saya kenapa panggilan darurat terus @3CareIndonesia;Tri;-1;-1;-1;-1
